"data_type";"title";"description";"street";"postal";"district";"long";"lat"
"groenzone";"Brilschanspark";"Samen met de Wolvenberg vormt het Brilschenspark de groene long van Berchem. In het park zijn twee speeltuintjes te vinden en een grote V-vormige vijver. Ook korfbalclub Minerva heeft er zijn speelterrein.";;;;"4.4305450";"51.1912868"
"groenzone";"Leeuwerikpark";"De grootste troef van het Leeuwerikpark zijn de uitgestrekte ligweiden.";;;;"4.4200739";"51.1892486"
"groenzone";"Prieel";"In het Prieel vindt u volkstuintjes, een hondenweide, een speeltuin en een speelplein. Een ideaal plekje voor de buurtbewoners om zich te ontspannen.";"Rooi";"2600";"Berchem";"4.4378000";"51.1845200"
"groenzone";"Wolvenberg";"Wolvenberg is het enige natuurgebied gelegen in de binnenstad van Antwerpen. Het is een gebied met nogal wat hoogteverschillen, een aantal waterplassen en verschillende graslanden.";"Uitbreidingstraat";"2600";"Berchem";"4.4282305";"51.1960801"
"groenzone";"Bos water-link";"In dit wandelbos laat een bewegwijzerd circuit van 4 km voorzien van schuilhuisjes en zitbanken u optimaal genieten van de natuur. Het bosgebied is eigendom van water-link.";;;;"4.3410911";"51.3546085"
"groenzone";"Lillo-Fort";"De oude vesting Lillo met nauwelijks 30 inwoners biedt gelegenheid tot wandelen in overvloed.";;;;"4.2886700";"51.3060600"
"groenzone";"Reigersbos";"Samen met de omliggende gebieden is dit domein bijzonder waardevol als broedplaats voor de blauwe reiger. U kan deze prachtige dieren bewonderen tijdens een mooie wandeling vanaf begin januari tot eind mei. Er is ook een wandelpad dat door de weilanden naar het Kanaaldok B2 loopt en verder naar Zandvliet.";;;;"4.3137742";"51.3370286"
"groenzone";"Te Boelaarpark";"Het Te Boelaarpark is een heerlijke plaats om rustig te wandelen, van de zon te genieten of de kinderen te laten ravotten. De speelhoek, met klimrekken, glijbaan en zandbak, is zeker een aanrader. Wandelen, joggen of skeeleren over de aangelegde paden kan natuurlijk ook. Een voetbal- en korfbalgazon maakt ook sportieve recreatie mogelijk.";;;;"4.4549552";"51.2023067"
"groenzone";"Boekenbergpark";"Dit veelzijdige park heeft een speciaal karakter door de aanwezigheid van vele merkwaardige voorjaarsbloeiers en bomen. Wie wat verfrissing zoekt kan terecht in de enige publiek toegankelijke ecologische zwemvijver (met unieke rietzuivering) in Antwerpen. In de wintermaanden is dit de thuishaven voor de ijsberen. Kleuters kunnen ook terecht in de speeltuin van het park.";;;;"4.4648910";"51.1977572"
"groenzone";"Bisschoppenhof";"Het kasteel Bisschoppenhof wordt gebruikt door Foodj, een opleidings- en tewerkstellingsproject voor chef-koks. U kan hier terecht voor een hapje en een drankje. Er worden soms evenementen georganiseerd in samenwerking met het district Deurne en Opsinjoren, zoals een buurtpicknick op het plein voor het kasteel. Er is voor de kinderen ook een speeltuin in het park.";"Suzanne Spanhovenstraat";"2100";"Deurne";"4.4597210";"51.2312465"
"groenzone";"Bremweide";"De Bremweide vormt een groen eiland in een stadsomgeving, met grote gazons en groepjes bos.";;;;"4.4642941";"51.2288370"
"groenzone";"Hof De Bist";"In dit park kan iedereen zijn wel iets vinden om zich uit te leven of te genieten. Er zijn sportvelden en  mooie looppaden voor de sportievelingen. Kinderen kunnen zich uitleven in de speeltuin en kunstliefhebbers zijn welkom in het kunstencentrum. In de tuin is plaats gemaakt voor een wisselende beeldencollectie. U kan genieten van de natuur en even uitrusten aan Ã©Ã©n van de zitbanken of schuilhuisjes.";"De Bist";"2180";"Ekeren";"4.4402679";"51.2849718"
"groenzone";"Muisbroek";"Vroeger noemde men dit de 'Ekerse putten'. Het is een ontspanningsgebied van ongeveer 55 ha, waarvan 25 ha waterpartij en 15 ha lig- en speelweiden. Ook voor honden is dit een leuke speel- en wandelplek. Het beheer van dit gebied gebeurt in samenwerking met het Agentschap voor Natuur en Bos.";"Ekersedijk";"2030";"Antwerpen";"4.3900989";"51.2832886"
"groenzone";"Veltwijckpark";"Het Veltwijckpark heeft een prachtige rozentuin en een slotvijver met een groot vissenbestand. In het voorpark staan nog steeds enkele beuken uit een dreef die werd aangeplant in 1759. Grote trekpleister is 'Villa Geniets' aan de ingang van het park, gebouwd rond 1900.";"Veltwijckpark";"2030";"Ekeren";"4.4255556";"51.2750000"
"groenzone";"Broydenborg";"De herinrichting van het park Broydenborg werd in 2006 bekroond met een eerste prijs in de wedstrijd Groene Lente. Dit kleine parkje sluit aan bij het Sorghvliedt park.";;;;"4.3522185";"51.1713988"
"groenzone";"Gravenhof";"Dit parkje is in het centrum van Hoboken gelegen. Het kasteel wordt gerenoveerd en krijgt een bestemming als cultuurcentrum met een nieuwe theaterzaal.";;;;"4.3473504";"51.1769086"
"groenzone";"Sorghvliedt";"Sportievelingen kunnen korfballen, voetballen of tennissen in dit park. Een atletiekpiste met kleedruimten maakt het sportaanbod compleet. Naast een grote vijver met fontein vindt u in het park een horecazaak en speeltuin.";;;;"4.3522185";"51.1713988"
"groenzone";"Polderbos/Hobokense polder";"Dit natuurgebied wordt beheerd door vzw Natuurpunt. U kan hier steeds terecht voor een natuurwandeling, eventueel met een gids. In enkele kijkhutten kan u hier vogels observeren die de waterplassen komen opzoeken.";;;;"4.3560307";"51.1866423"
"groenzone";"Schoonselhof";"Het Schoonselhof is het domein waar zich de stedelijke begraafplaats van Antwerpen bevindt. Het Schoonselhof wordt vaak ÂAntwerpse PÃ¨re-LachaiseÂ genoemd, omwille van zijn grafmonumenten en graven van beroemde personen (Hendrik Conscience, Paul van Ostaijen, Leopold de Wael,Â).";;;;"4.3634084";"51.1670113"
"groenzone";"Fort VIII";"Wandelaars en joggers vinden makkelijk de weg naar Fort 8 met zijn vele bospaden. 
Op het domein vinden heel wat vrijetijds- en sportverenigingen onderdak. Badminton, zaalvoetbal, atletiek, basketbal en andere sporten hebben er hun plek. In het binnenfort vinden regelmatig culturele en andere evenementen. In de vestinggrachten kan zelfs gevist worden.";"Schansstraat";"2660";"Hoboken";"4.3495301";"51.1674894"
"groenzone";"Bouckenborghpark";"Bouckenborgh is een echt wandelpark met statige beukendreven. 
Het park heeft een verwilderde boomgaard, een grote vijver en een kasteel met grachten. Een deel van de grachten wordt gebruikt door de vissersclub. In het kasteel vind je het cultuurcentrum van Merksem. Het kasteel en het ringwater zijn erkend als beschermd monument en landschap.";"Bredabaan Deurnsebaan";"2170";"Merksem";"4.4496980";"51.2439115"
"groenzone";"Gemeentepark Merksem";"Het Gemeentepark is Ã©Ã©n van de mooiste en meest rustgevende plekjes van Merksem. Het is een aangenaam park met een fraaie vijver. In het park is ook het gemeentelijk zwembad gevestigd.";"Van Heybeeckstraat 9";"2170";"Merksem";"4.4501122";"51.2476530"
"groenzone";"Hof van Roosendael (kleuterpark)";"Dit parkje is een onderdeel van het gemeentepark waar de kleintjes stevig kunnen spelen in het kleuterpark. Het kasteelgebouw is omringd door water en sportvelden.";;;;"4.4461941";"51.2495256"
"groenzone";"Runcvoortpark";"Dit parkje is voor velen een plek om rust en ontspanning te vinden. Zowel oudere mensen als kinderen gebruiken het parkje regelmatig. Een vijver van tweeduizend siert het geheel.";;;;"4.4434390";"51.2469001"
"groenzone";"Fort van Merksem";"In het fort van Merksem kan de sportieveling terecht voor petanque, voetbal, volleybal en basketbal. Ook is er een trimpark. Vissers met vergunning kunnen hun hengel uitslaan in het vestingwater. Voor de kleinsten is er een dierenparkje.";;;;"4.4590458";"51.2608892"
"groenzone";"Steytelinckpark";"Dit prachtige wandelpark heeft een attractieve speeltuin en een mooie vijver. 
Oorspronkelijk was het park de kasteeltuin van het Steytelinckkasteel. In het kasteel kan je nu een restaurant, het heemmuseum Wilrica en het cultuurcentrum De Kern terugvinden.";;;;"4.4024767";"51.1705561"
"groenzone";"Valaarpark";"Valaar is een prachtig openbaar wandelpark. Het kasteel Valaarhof wordt ook wel Hof van Mols genoemd naar de laatste eigenaar. Het kasteel en de hoeve zijn nu eigendom van de Steinerschool.";;;;"4.3842752";"51.1777428"
"groenzone";"Hof ter Beke";"Middenin het park ligt het kasteel Hof ter Beke, het enige kasteel in Wilrijk met een toren. Het park is een beschermd gebied en ook het kasteel is beschermd als monument. Rond het kasteel ligt een mooie vijver. Op het domein bevindt zich nog een echte boerderij.";;;;"4.3788771";"51.1561080"
"groenzone";"Fort VII";"Fort 7 is een beschermd monument en een erkend natuurreservaat. Vissers vinden hier de nodige rust om hun hobby te beoefenen. Vissersclub ÂDe MeyvisÂ heeft hier zijn thuishaven. Het beheer van het natuurreservaat is in handen van Natuurpunt. Het natuurreservaat is enkel toegankelijk onder begeleiding van natuurgidsen. Naast het fort kan je ook het arboretum bezoeken.";;;;"4.3759857";"51.1698788"
"groenzone";"Rivierenhof";"130 ha rust en ontspanning voor het hele gezin. Wandelen langs eeuwenoude bomen, de rozentuin en de vijvers.";;;;"4.4663049";"51.2199817"
"groenzone";"Hof van Leysen";"Hof van Leysen is een ideaal plekje om even te genieten van een stukje groen in de stad.";"Markgravelei";"2018";"Antwerpen";"4.4037699";"51.1979937"
"groenzone";"Fort VI";"Fort 6 is een groot groengebied, uniek voor een wandeling. Het fort is eigendom van de Universiteit Antwerpen en is gedeeltelijk toegankelijk voor publiek. De ingang bevindt zich aan de Edegemsesteenweg en het Universiteitsplein. Fort 6 werd in 1865 gebouwd en behoort tot de fortengordel rond Antwerpen.";;;;"4.3999001";"51.1637217"
"groenzone";"Middenvijver";"Waar nu Sint-Annabos, Middenvijver en Burchtse Weel liggen, kan u in de toekomst heerlijk fietsen en wandelen door de nieuwe groene long van Antwerpen: Park Linkeroever. Ecoducten, ecotunnels, beekjes en paden toveren een versnipperde zone om in een mooi aaneengesloten natuurgebied. Het nieuwe groengebied zal 850 voetbalvelden groot zijn.";;;;"4.3523899";"51.2321851"
"groenzone";"Galgenweel";"Op het grasland tussen de Blancefloerlaan en het Galgenweel zullen de volgende tien jaar 400 betaalbare eengezinswoningen met tuin en 1000 appartementen verrijzen in een aangename omgeving met veel groen en ruimte voor sport en ontspanning. De oevers van het grootste zeilmeer van Vlaanderen blijven overwegend onbebouwd en er komt een park. Kantoren, winkels en een supermarkt zorgen ervoor dat u als nieuwe inwoner alle voorzieningen in eigen buurt vindt.";;;;"4.3733508";"51.2143648"
"groenzone";"Laaglandpark";"De groene gordel gelegen tussen het centrum van Merksem en de E19 wordt omgevormd tot een nieuw park, het Laaglandpark. Dit gebied, beter gekend als de groene banaan, heeft een openheid die eigen is aan de vroegere polderlandschappen. Het omvat het fort van Merksem en de gemeentelijke begraafplaats. Het is een gebied waar diverse jeugdverenigingen, volktuinders, sportclubs en culturele verenigingen actief zijn.";"Fortsteenweg";"2170";"Merksem";"4.4590458";"51.2608892"
"groenzone";"Speelpark Luchtbal";"Op het voetbalveld aan het Tampicoplein komt een nieuw speelpark, een buurtsporthal en een jeugdcentrum. Het speelpark wordt een groene ruimte waar zowel jong als oud terecht kan voor rust, ontmoeting, sport en spel. De aanleg van het speelpark start half 2012.";;;;"4.4238647";"51.2496812"
"groenzone";"Schoonbroek";"'Schoonbroek' is aangelegd als bufferzone tussen de autostrade en de nabij gelegen woonwijk.";"Tweekronenstraat";"2030";"Antwerpen";"4.4112639";"51.2838927"
